CAMPUS,CAMPNAME,CNTYNAME,COUNTY,DISTNAME,DISTRICT,REGION
'210901104,F L MOFFETT PRI,SHELBY,'210,CENTER ISD,'210901,'07
'210902001,JOAQUIN H S,SHELBY,'210,JOAQUIN ISD,'210902,'07
'210902041,JOAQUIN J H SCHOOL,SHELBY,'210,JOAQUIN ISD,'210902,'07
'210902102,JOAQUIN EL,SHELBY,'210,JOAQUIN ISD,'210902,'07
'210903002,SHELBYVILLE SCHOOL,SHELBY,'210,SHELBYVILLE ISD,'210903,'07
'210904002,TENAHA SCHOOLS,SHELBY,'210,TENAHA ISD,'210904,'07
'210905001,TIMPSON SCHOOL,SHELBY,'210,TIMPSON ISD,'210905,'07
'210906101,EXCELSIOR EL,SHELBY,'210,EXCELSIOR ISD,'210906,'07
'211901101,TEXHOMA EL,SHERMAN,'211,TEXHOMA ISD,'211901,'16
'211902001,STRATFORD H S,SHERMAN,'211,STRATFORD ISD,'211902,'16
'211902041,STRATFORD J H,SHERMAN,'211,STRATFORD ISD,'211902,'16
'211902102,MARY ALLEN EL,SHERMAN,'211,STRATFORD ISD,'211902,'16
'212801001,CUMBERLAND H S,SMITH,'212,CUMBERLAND ACADEMY,'212801,'07
'212801041,CUMBERLAND ACADEMY MIDDLE,SMITH,'212,CUMBERLAND ACADEMY,'212801,'07
'212801101,CUMBERLAND ACADEMY,SMITH,'212,CUMBERLAND ACADEMY,'212801,'07
'212801102,THE LEADERSHIP ACADEMY,SMITH,'212,CUMBERLAND ACADEMY,'212801,'07
'212804001,UT TYLER UNIVERSITY ACADEMY AT TYL,SMITH,'212,UT TYLER UNIVERSITY ACADEMY,'212804,'07
'212804102,UT TYLER UNIVERSITY ACADEMY AT LON,SMITH,'212,UT TYLER UNIVERSITY ACADEMY,'212804,'07
'212804103,UT TYLER UNIVERSITY ACADEMY AT PAL,SMITH,'212,UT TYLER UNIVERSITY ACADEMY,'212804,'07
'212901001,ARP H S,SMITH,'212,ARP ISD,'212901,'07
'212901041,ARP J H,SMITH,'212,ARP ISD,'212901,'07
'212901101,ARP EL,SMITH,'212,ARP ISD,'212901,'07
'212902001,BULLARD H S,SMITH,'212,BULLARD ISD,'212902,'07
'212902041,BULLARD MS,SMITH,'212,BULLARD ISD,'212902,'07
'212902101,BULLARD EL,SMITH,'212,BULLARD ISD,'212902,'07
'212902102,BULLARD INT,SMITH,'212,BULLARD ISD,'212902,'07
'212902103,BULLARD EARLY CHILDHOOD,SMITH,'212,BULLARD ISD,'212902,'07
'212902104,BULLARD PRI,SMITH,'212,BULLARD ISD,'212902,'07
'212903001,LINDALE H S,SMITH,'212,LINDALE ISD,'212903,'07
'212903041,LINDALE JUNIOR HIGH,SMITH,'212,LINDALE ISD,'212903,'07
'212903101,COLLEGE STREET EL,SMITH,'212,LINDALE ISD,'212903,'07
'212903102,VELMA PENNY EL,SMITH,'212,LINDALE ISD,'212903,'07
'212903103,E J MOSS INT,SMITH,'212,LINDALE ISD,'212903,'07
'212903104,EARLY CHILDHOOD CENTER,SMITH,'212,LINDALE ISD,'212903,'07
'212904002,TROUP H S,SMITH,'212,TROUP ISD,'212904,'07
'212904041,TROUP MIDDLE,SMITH,'212,TROUP ISD,'212904,'07
'212904102,TROUP EL,SMITH,'212,TROUP ISD,'212904,'07
'212905001,ROBERT E LEE H S,SMITH,'212,TYLER ISD,'212905,'07
'212905003,JOHN TYLER H S,SMITH,'212,TYLER ISD,'212905,'07
'212905006,TYLER ISD EARLY COLLEGE H S,SMITH,'212,TYLER ISD,'212905,'07
'212905010,ALVIN V ANDERSON RISE ACADEMY,SMITH,'212,TYLER ISD,'212905,'07
'212905041,BOULTER MIDDLE,SMITH,'212,TYLER ISD,'212905,'07
'212905043,HOGG MIDDLE,SMITH,'212,TYLER ISD,'212905,'07
'212905044,HUBBARD MIDDLE,SMITH,'212,TYLER ISD,'212905,'07
'212905045,MOORE MST MAGNET SCHOOL,SMITH,'212,TYLER ISD,'212905,'07
'212905049,THREE LAKES MIDDLE,SMITH,'212,TYLER ISD,'212905,'07
'212905101,T J AUSTIN EL,SMITH,'212,TYLER ISD,'212905,'07
'212905102,BELL EL,SMITH,'212,TYLER ISD,'212905,'07
'212905103,BIRDWELL EL,SMITH,'212,TYLER ISD,'212905,'07
'212905104,BONNER EL,SMITH,'212,TYLER ISD,'212905,'07
'212905106,CLARKSTON EL,SMITH,'212,TYLER ISD,'212905,'07
'212905107,DIXIE EL,SMITH,'212,TYLER ISD,'212905,'07
'212905108,DOUGLAS EL,SMITH,'212,TYLER ISD,'212905,'07
'212905109,OWENS EL,SMITH,'212,TYLER ISD,'212905,'07
'212905110,CALDWELL ARTS ACADEMY,SMITH,'212,TYLER ISD,'212905,'07
'212905111,GRIFFIN EL,SMITH,'212,TYLER ISD,'212905,'07
'212905112,JONES EL,SMITH,'212,TYLER ISD,'212905,'07
'212905114,ORR EL,SMITH,'212,TYLER ISD,'212905,'07
'212905115,PEETE EL,SMITH,'212,TYLER ISD,'212905,'07
'212905116,RAMEY EL,SMITH,'212,TYLER ISD,'212905,'07
'212905117,RICE EL,SMITH,'212,TYLER ISD,'212905,'07
'212905119,WOODS EL,SMITH,'212,TYLER ISD,'212905,'07
'212905125,DR BRYAN C JACK EL,SMITH,'212,TYLER ISD,'212905,'07
'212905130,ST LOUIS EARLY CHILDHOOD CENTER,SMITH,'212,TYLER ISD,'212905,'07
'212906001,WHITEHOUSE H S,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212906041,WHITEHOUSE J H,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212906042,J W HOLLOWAY SIXTH GRADE SCHOOL,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212906111,GUS WINSTON CAIN EL,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212906112,MOZELLE BROWN EL,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212906113,H L HIGGINS EL,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212906114,STANTON-SMITH EL,SMITH,'212,WHITEHOUSE ISD,'212906,'07
'212909001,CHAPEL HILL H S,SMITH,'212,CHAPEL HILL ISD,'212909,'07
'212909042,CHAPEL HILL MIDDLE,SMITH,'212,CHAPEL HILL ISD,'212909,'07
'212909101,WISE EL FINE ARTS MAGNET,SMITH,'212,CHAPEL HILL ISD,'212909,'07
'212909102,JACKSON EL,SMITH,'212,CHAPEL HILL ISD,'212909,'07
'212909103,W L KISSAM EL,SMITH,'212,CHAPEL HILL ISD,'212909,'07
'212910001,WINONA H S,SMITH,'212,WINONA ISD,'212910,'07
'212910041,WINONA MIDDLE,SMITH,'212,WINONA ISD,'212910,'07
'212910101,WINONA EL,SMITH,'212,WINONA ISD,'212910,'07
'213801001,BRAZOS RIVER CHARTER SCHOOL,SOMERVELL,'213,BRAZOS RIVER CHARTER SCHOOL,'213801,'11
'213901001,GLEN ROSE H S,SOMERVELL,'213,GLEN ROSE ISD,'213901,'11
'213901041,GLEN ROSE J H,SOMERVELL,'213,GLEN ROSE ISD,'213901,'11
'213901101,GLEN ROSE EL,SOMERVELL,'213,GLEN ROSE ISD,'213901,'11
'213901102,GLEN ROSE INT,SOMERVELL,'213,GLEN ROSE ISD,'213901,'11
'214901001,RIO GRANDE CITY H S,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901003,RIO GRANDE CITY CISD GRULLA H S,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901005,PREPARATORY FOR EARLY COLLEGE H S,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901041,GRULLA MIDDLE,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901042,RINGGOLD MIDDLE,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901044,VETERANS MIDDLE,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901102,GRULLA EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901103,LA UNION EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901104,ALBERTO AND CELIA BARRERA EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901105,JOHN & OLIVE HINOJOSA EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901107,RINGGOLD EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901108,ROQUE GUERRA JR EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901110,ALTO BONITO EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901111,GENERAL RICARDO SANCHEZ EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214901112,DR MARIO E RAMIREZ EL,STARR,'214,RIO GRANDE CITY CISD,'214901,'01
'214902001,SAN ISIDRO H S,STARR,'214,SAN ISIDRO ISD,'214902,'01
'214902101,SAN ISIDRO EL,STARR,'214,SAN ISIDRO ISD,'214902,'01
'214903001,ROMA H S,STARR,'214,ROMA ISD,'214903,'01
'214903003,INSTRUCTIONAL & GUIDANCE CENTER,STARR,'214,ROMA ISD,'214903,'01
'214903041,ROMA MIDDLE,STARR,'214,ROMA ISD,'214903,'01
'214903042,RAMIRO BARRERA MIDDLE,STARR,'214,ROMA ISD,'214903,'01
'214903103,FLORENCE J SCOTT EL,STARR,'214,ROMA ISD,'214903,'01
'214903105,RT BARRERA EL,STARR,'214,ROMA ISD,'214903,'01
'214903106,EMMA VERA EL,STARR,'214,ROMA ISD,'214903,'01
'214903108,ROEL A & CELIA R SAENZ EL,STARR,'214,ROMA ISD,'214903,'01
'214903109,VETERANS MEMORIAL EL,STARR,'214,ROMA ISD,'214903,'01
'214903110,DELIA GONZALEZ GARCIA EL,STARR,'214,ROMA ISD,'214903,'01
'215901001,BRECKENRIDGE H S,STEPHENS,'215,BRECKENRIDGE ISD,'215901,'14
'215901041,BRECKENRIDGE J H,STEPHENS,'215,BRECKENRIDGE ISD,'215901,'14
'215901101,EAST EL,STEPHENS,'215,BRECKENRIDGE ISD,'215901,'14
'215901102,NORTH EL,STEPHENS,'215,BRECKENRIDGE ISD,'215901,'14
'215901103,SOUTH EL,STEPHENS,'215,BRECKENRIDGE ISD,'215901,'14
'216901001,STERLING CITY SCHOOL,STERLING,'216,STERLING CITY ISD,'216901,'15
'216901002,FAIRVIEW ACCELERATED,STERLING,'216,STERLING CITY ISD,'216901,'15
'216901180,WALL SPECIAL PROGRAMS,STERLING,'216,STERLING CITY ISD,'216901,'15
'217901001,ASPERMONT H S,STONEWALL,'217,ASPERMONT ISD,'217901,'14
'217901101,ASPERMONT EL,STONEWALL,'217,ASPERMONT ISD,'217901,'14
'218901001,SONORA H S,SUTTON,'218,SONORA ISD,'218901,'15
'218901041,SONORA J H,SUTTON,'218,SONORA ISD,'218901,'15
'218901103,SONORA EL,SUTTON,'218,SONORA ISD,'218901,'15
'219901001,HAPPY H S,SWISHER,'219,HAPPY ISD,'219901,'16
'219901101,HAPPY EL,SWISHER,'219,HAPPY ISD,'219901,'16
'219903001,TULIA H S,SWISHER,'219,TULIA ISD,'219903,'16
'219903041,TULIA J H,SWISHER,'219,TULIA ISD,'219903,'16
'219903101,TULIA HIGHLAND EL,SWISHER,'219,TULIA ISD,'219903,'16
'219903102,W V SWINBURN EL,SWISHER,'219,TULIA ISD,'219903,'16
'219905001,KRESS H S,SWISHER,'219,KRESS ISD,'219905,'16
'219905101,KRESS EL,SWISHER,'219,KRESS ISD,'219905,'16
'220801001,TREETOPS SCHOOL INTERNATIONAL,TARRANT,'220,TREETOPS SCHOOL INTERNATIONAL,'220801,'11
'220802040,ARLINGTON CLASSICS ACADEMY - MIDDL,TARRANT,'220,ARLINGTON CLASSICS ACADEMY,'220802,'11
'220802101,ARLINGTON CLASSICS ACADEMY - ARKAN,TARRANT,'220,ARLINGTON CLASSICS ACADEMY,'220802,'11
'220802102,ARLINGTON CLASSICS ACADEMY -INTERM,TARRANT,'220,ARLINGTON CLASSICS ACADEMY,'220802,'11
'220809001,FORT WORTH ACADEMY OF FINE ARTS,TARRANT,'220,FORT WORTH ACADEMY OF FINE ARTS,'220809,'11
'220809101,FORT WORTH ACADEMY OF FINE ARTS EL,TARRANT,'220,FORT WORTH ACADEMY OF FINE ARTS,'220809,'11
'220810001,WESTLAKE ACADEMY,TARRANT,'220,WESTLAKE ACADEMY CHARTER SCHOOL,'220810,'11
'220811101,EAST FORT WORTH MONTESSORI ACADEMY,TARRANT,'220,EAST FORT WORTH MONTESSORI ACADEMY,'220811,'11
'220814101,TEXAS SCHOOL OF THE ARTS,TARRANT,'220,TEXAS SCHOOL OF THE ARTS,'220814,'11
'220815101,CHAPEL HILL ACADEMY,TARRANT,'220,CHAPEL HILL ACADEMY,'220815,'11
'220817001,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,'220,NEWMAN INTERNATIONAL ACADEMY OF AR,'220817,'11
'220817002,NEWMAN INTERNATIONAL AT CEDAR HILL,TARRANT,'220,NEWMAN INTERNATIONAL ACADEMY OF AR,'220817,'11
'220817003,NEWMAN INTERNATIONAL ACADEMY AT GR,TARRANT,'220,NEWMAN INTERNATIONAL ACADEMY OF AR,'220817,'11
'220817004,NEWMAN INTERNATIONAL ACADEMY AT FO,TARRANT,'220,NEWMAN INTERNATIONAL ACADEMY OF AR,'220817,'11
'220817005,NEWMAN INTERNATIONAL ACADEMY OF MA,TARRANT,'220,NEWMAN INTERNATIONAL ACADEMY OF AR,'220817,'11
'220817006,NEWMAN INTERNATIONAL ACADEMY AT PI,TARRANT,'220,NEWMAN INTERNATIONAL ACADEMY OF AR,'220817,'11
'220819001,HIGH POINT ACADEMY,TARRANT,'220,HIGH POINT ACADEMY,'220819,'11
'220819002,HIGH POINT ACADEMY SFW,TARRANT,'220,HIGH POINT ACADEMY,'220819,'11
'220901001,ARLINGTON H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901002,SAM HOUSTON H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901003,LAMAR H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901004,BOWIE H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901005,MARTIN H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901006,VENTURE ALTER H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901007,TURNING POINT SECONDARY SCHOOL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901008,NEWCOMER CENTER,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901009,SEGUIN H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901010,TARRANT CO J J A E P,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901011,ARLINGTON COLLEGIATE H S,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901041,CARTER J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901045,BAILEY J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901047,GUNN J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901048,SHACKELFORD J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901049,YOUNG J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901050,WORKMAN J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901051,BOLES J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901052,BARNETT J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901053,NICHOLS J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901055,OUSLEY J H,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901101,BERRY EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901102,BLANTON EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901103,CROW EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901104,DUFF EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901105,COMMUNITY BASED PK,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901107,KOOKEN ED CTR,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901109,RANKIN EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901110,ROARK EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901111,SOUTH DAVIS EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901112,SPEER EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901113,SWIFT EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901114,THORNTON EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901116,WIMBISH EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901117,HILL EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901119,GOODMAN EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901120,POPE EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901121,JOHNS EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901123,SHORT EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901124,AMOS EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901125,DUNN EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901126,FOSTER EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901128,KEY EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901129,BUTLER EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901130,DITTO EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901131,MORTON EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901132,ATHERTON EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901133,WOOD EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901134,SHERROD EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901135,MILLER EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901136,FITZGERALD EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901137,COREY FINE ARTS / DUAL LANGUAGE AC,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901140,STARRETT EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901141,BEBENSEE EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901142,ELLIS EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901143,FARRELL EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901144,MOORE EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901145,WILLIAMS EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901146,LITTLE EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901147,BRYANT EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901148,WEBB EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901149,ASHWORTH EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901150,CROUCH EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901151,LARSON EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901152,WEST EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901153,HALE EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901154,PEARCY EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901155,BURGIN EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901157,KNOX EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901158,BECKHAM EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901159,REMYNSE EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901160,ANDERSON EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901161,ADAMS EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901162,PATRICK EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901163,JONES FINE ARTS / DUAL LANGUAGE AC,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901164,PEACH EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220901165,MCNUTT EL,TARRANT,'220,ARLINGTON ISD,'220901,'11
'220902001,HALTOM H S,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902002,RICHLAND H S,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902009,TARRANT CO J J A E P,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902010,BIRDVILLE H S,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902012,SHANNON H S,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902041,HALTOM MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902042,NORTH RICHLAND MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902043,RICHLAND MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902044,NORTH OAKS MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902045,WATAUGA MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902046,SMITHFIELD MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902047,NORTH RIDGE MIDDLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902101,BIRDVILLE EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902102,DAVID E SMITH EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902103,W T FRANCISCO EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902104,JACK C BINION EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902105,ALLIENE MULLENDORE EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902106,RICHLAND EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902107,SMITHFIELD EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902108,SNOW HEIGHTS EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902109,MAJOR CHENEY EL AT SOUTH BIRDVILLE,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902110,O H STOWE EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902111,WEST BIRDVILLE EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902112,HOLIDAY HEIGHTS EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902113,WATAUGA EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902114,GRACE E HARDEMAN EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902115,W A PORTER EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902116,ACADEMY AT CARRIE F THOMAS,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902117,FOSTER VILLAGE EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902118,NORTH RIDGE EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902119,JOHN D SPICER EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902120,GREEN VALLEY EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220902121,WALKER CREEK EL,TARRANT,'220,BIRDVILLE ISD,'220902,'11
'220904001,EVERMAN H S,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904003,EVERMAN ACADEMY H S,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904041,CHARLES BAXTER J H,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904042,ROY JOHNSON SIXTH GRADE CAMPUS,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904101,BISHOP EL,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904102,E RAY EL,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904103,SOUDER EL,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904104,HOMMEL EL,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904105,DAN POWELL INT,TARRANT,'220,EVERMAN ISD,'220904,'11
'220904106,JOHN AND POLLY TOWNLEY EL,TARRANT,'220,EVERMAN ISD,'220904,'11
'220905001,CARTER-RIVERSIDE H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905002,ARLINGTON HEIGHTS H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905003,SOUTH HILLS H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905004,DIAMOND HILL-JARVIS H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905005,DUNBAR H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905006,EASTERN HILLS H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905008,NORTH SIDE H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905009,POLYTECHNIC H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905010,PASCHAL H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905011,TRIMBLE TECHNICAL H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905014,SOUTHWEST H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905015,WESTERN HILLS H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905016,O D WYATT H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905018,MIDDLE LVL LRN CTR,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905019,METRO OPPORTUNITY,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905021,SUCCESS H S,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905024,DETENT CTR,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905026,JO KELLY SP ED,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905035,TRANSITION CTR,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905040,JUVENILE JUSTICE ALTERNATIVE ED PR,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905042,DAGGETT MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905043,WEDGWOOD 6TH GR SCH,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905044,ELDER MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905045,FOREST OAK MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905047,HANDLEY MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905048,JAMES MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905049,KIRKPATRICK MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905050,MCLEAN MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905051,MEACHAM MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905052,MEADOWBROOK MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905053,MONNIG MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905054,MORNINGSIDE MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905055,APPLIED LEARNING ACAD,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905056,RIVERSIDE MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905057,ROSEMONT MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905058,STRIPLING MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905059,J MARTIN JACQUET MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905060,WEDGWOOD MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905061,LEONARD MIDDLE,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905062,INT'L NEWCOMER ACAD,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905063,COMO MONTESSORI,TARRANT,'220,FORT WORTH ISD,'220905,'11
'220905064,GLENCREST 6TH GRADE SCH,TARRANT,'220,FORT WORTH ISD,'220905,'11
